PC1,PC2
1.7431920250979875,0.07125071541154014
1.6414933370304274,-0.014981009182346738
2.411045702897336,-0.3202040157395598
1.7481504107032886,-0.7585282211503742
3.0787073185338825,0.9717137706372516
2.2623857267622456,-0.017074917374511275
1.4579388487036726,-1.7606288540680204
1.676221489342182,-0.7465896487547269
3.3301479995264938,0.3836878513322775
0.8789060205970142,0.42094757904551333
0.4134697461078913,-0.49855776421889575
1.3794886331244716,0.376196123575804
0.8195379176275271,0.14677374866953863
-0.7439673415354938,-0.2594671429375403
1.5031285652253348,0.41624582498452106
2.120396482413694,1.086604501301148
0.8437518300707807,1.3005804849896885
0.2746069201808222,-0.9806756088291219
0.21931629624963792,-0.5174481035984626
0.4875262414416087,-1.5387961447608018
0.7080000973242806,-0.3461306075364021
1.5851234768140585,-0.8536522915793099
2.724129810247662,0.11987375795877546
-1.0986249103088002,-1.3044991330117117
3.867583645234993,-0.24268011013635366
0.43340869400780396,-0.7423487623369787
2.7627533583025348,0.5297359494901761
0.02851349044500861,0.4439688819403477
1.7314341031818772,-1.374675057712263
2.715221026685435,0.42008698166669317
0.32172284380608884,-0.09936414133569318
1.545231429749818,-0.6381446544928172
2.3343717968365105,-0.5798859162195609
0.19804036940958442,-0.5747912688105842
2.3351720620024823,-0.6953992926830976
1.5649038304776415,1.1399215883397265
0.21268160912345097,1.1893144003471139
0.6033369123951184,-1.168013151773097
-0.09086293963097843,-0.027939719171957818
2.0896979544963186,-0.2300813164159624
1.0025970946147762,-0.3133565066855165
1.467105147692311,-0.346222959958544
2.1309498906742355,-0.3823926532900069
2.7436238751348947,-0.8618958756663458
1.4023734991910268,-0.36642272283887223
0.255774090738927,-0.2724431411980111
2.5821235557132467,0.5661848614952885
1.4379645863617478,-0.8864563575681803
2.4478052595825797,-0.021143185713997557
2.0256710989940445,0.3478102912071544
0.4310371107187623,-0.19944146291216935
2.26165745072501,0.3099420767215345
1.489941154091214,-1.1066326364887384
0.31795598584277945,-1.0482148996304748
1.0951881015493266,0.7908614811610919
2.1464037628535477,-0.28119745055854917
-0.8248174036511914,-1.0954824654300221
1.0015810190414522,-0.29732907164051114
-0.008641061684617488,-0.6270633371439116
2.4689700648985107,-0.1918248161093843
0.5136164364366282,0.05639173218802937
-2.8299447030485183,4.517740858131602
-2.9887694526931914,0.946897288840888
-2.741923747068261,4.009298235491775
-1.9917695744592814,3.033222322342879
-0.9047979605687076,-0.010375431358307059
-0.8500808485713777,0.3806908563898024
-1.6050916207174781,1.569616542108085
-1.410305241495095,1.1340962519955669
1.0183085242534717,1.7717293407050727
-2.961940106267363,0.022297427249336612
-0.46399544710231755,-1.3941257020296012
-0.3200097169482919,0.13457729651365502
-1.4077107448742958,2.632065305648799
-1.2930487368911732,0.7553996387893525
0.2456712884007887,-0.49015461697328166
-0.9124349292251642,2.0787672978069347
1.446718055561405,3.4572668806040805
-3.0255849897433627,-1.3115057369989085
-0.2692953795486094,0.4689903669328302
-1.8972556685415924,2.464476640121078
-0.9723133886650159,1.1043753611787377
-1.146374482257751,1.998927909411174
-1.6097482919756834,2.4013164004693204
-3.6654503228596904,4.30621801352458
-2.107101721451003,2.6393293644618403
-2.836279341445885,3.5290925786989114
-0.5473621006616897,3.622429506258685
-1.3938711304153024,3.632607134669888
-1.0294677397933512,0.9500397916143296
-1.809558635345562,1.6338201215007677
-0.9478493851276503,3.5122504443897284
-1.0819482629193993,2.4513810721381772
-1.102600152894826,2.9047184063482576
-0.8068350356026768,0.1810909772999037
-1.6880282432677522,4.600700836877404
0.016477431439313857,2.7204562131364005
-2.929963157433491,2.4192908730914513
0.33165324130517293,4.418025022335592
-1.7084796604503751,1.5126345408014836
-0.9795502491590613,0.9290538581094717
-1.4344864478959651,-1.6363330860383867
0.23233033137202222,-0.7401156944054985
-1.6317566808107915,1.5097891369734746
-1.437037428205144,-0.9376085364255029
-0.4403367015564557,-2.1561069954934
-0.21590262049841402,1.0455995171534724
-0.5469370585919561,1.684558144431478
-1.5340668622602471,2.7330950933840494
-1.6074945412220862,-0.5117086027159691
-0.9137364308403328,0.6350798613718761
-0.650105080562242,2.1909404771123717
-1.6433007078945678,4.646864486260943
-0.14286221582497652,1.393811303535237
-0.8005329489984429,0.01065934126338739
-0.8418645917152628,0.40995231922950587
0.44098738783112956,-1.006554189516022
-1.561136107148401,0.07257409956293806
-1.8928459087363343,-0.3811533687035154
-1.0624025499230436,0.09215308187556265
-2.2840172699492287,3.0944437214685374
-0.02148725549744809,0.9440433303289764
-0.16409950599901124,1.8318308522335454
-1.9361300934553511,-0.04669285772209096
-0.4611069462088733,0.7391401699228489
-2.081579338360797,1.0572114377354207
0.5601382243977027,1.0978858970264456
-1.7527881102795606,-0.14505323117523275
-1.6448928938537668,2.0481092028975936
-1.2733065465508615,1.7730530913202684
0.5835038436632639,0.45262112907053076
-0.020699003881457966,1.5076207473583463
-0.7909805562041365,1.6299829306331808
-1.0636477000356057,2.6749839562978095
-2.2968990847578468,1.3518706809341678
0.15623220130865462,1.7712782146370685
-0.4536379850793531,2.5891483260174546
-0.6683095404596253,1.0370707044448508
-1.9296858708270797,0.6484583965745443
-0.5425458881378036,1.48203233576292
2.8046998399700866,-0.14167342177204165
2.7611609661278256,2.130904521650068
1.6877939594263134,0.47132171104362275
1.9197259584271495,-0.08336032283575424
2.2629780776901436,0.18954928982701796
-1.5599853653099063,-1.3458247182377034
0.290160573302827,0.6171740567333714
2.3670049210904165,0.3341890944477841
2.5637551536009635,-0.29120172351623763
0.6094038162557963,-1.0886759923426956
1.590918014754351,0.709403808711955
2.4371848884968426,-0.06703564629035952
3.419903610458751,0.8545377424103586
2.792124234347767,-0.36692341165096765
2.240214870606741,-1.1409328989730183
1.8472515687232296,0.25161392228067303
2.5985415810515446,0.4262363982138662
3.1952332336083824,0.1487542418224954
3.1494974537799445,0.0006252638748558147
1.8766869791757639,0.475778991081186
2.287189958712654,-1.077074228006806
1.7261910944648682,-0.2302600024594937
-0.386794815673071,-0.9490996856697027
3.4151708540904426,1.268468892819676
2.145187744600531,0.07213203237252751
2.8490106726350577,0.09071412654713897
2.9633316694995546,-1.2257139797852816
2.7059518362844788,-0.4450154428772444
1.0942473345257964,0.698496178135096
0.7025148359520728,-0.7780631690030344
2.1900069578086936,-0.425986441916065
1.3869704379911194,1.1415663485469398
3.0595553447829746,2.044765393064096
-0.22106857105759814,0.3515237797943173
2.2497407286346696,0.6090708172418446
1.6624745939725953,-1.1705743735034826
3.3317725143390113,1.2447355608584045
2.4911915138708296,-0.28986892003468506
2.884318311536735,-1.4409681295252625
2.8033390579039406,0.5690085100159278
1.8755310557910263,0.3448528291824421
1.2437821548331494,-0.13480045364122614
2.8677967381263354,0.8841023081640125
2.3798361661828484,-0.8857531184039068
0.8381035036894838,-0.9515046468676626
1.8291831757522787,-0.06295824290311702
2.894242655162531,0.7058559281334912
4.2580712745360785,0.034134874311203794
4.349700331384013,1.8271430837889004
0.3810196478396442,-0.5576478569335868
-1.992973460724144,-0.17015088005059215
-3.3681563248726003,0.34746189281186013
-0.176984649676369,-0.9281300683142731
-2.205610430353296,-0.4119169763245407
-0.03208722473047138,-1.2699778891839946
-1.9371823663906296,0.3862817202006576
-1.4891748223361148,-0.38729191143929786
-1.1819783491531315,-0.25100068014220983
-1.7406659030064147,-0.8965596288590478
-1.6214266833298765,-1.8045071623304156
-1.9062311609713596,1.7421492333596882
-1.7838313947856284,-1.4255015737453052
-1.82760404277494,-0.6694210012652774
-1.5961666449095413,-0.49249331039123434
-1.7949202639779254,0.488045239547112
-0.234649886195955,-0.4378999486762509
-0.9344056829521281,-0.7046110291060551
-2.035925606105418,0.028867210980154143
-0.7304525322614224,0.8107573112946656
-1.5905325295398778,-0.6110765213365502
-0.9808524890408364,-1.0813525631798917
-1.4325608261311622,-0.04996193699535904
-0.8130037005588954,-1.9364584978251302
-1.4311826409229453,0.03565458797358666
-0.6604902626982646,-1.4516144468789782
-1.3658052128902893,1.0814536781408022
-0.952364098235708,0.3877476076590005
-1.1274227661376706,1.6253067976343707
-1.8703141460527735,-0.7345879440842307
-1.4519253222047397,0.2805975533156388
-1.7314714731877008,-0.8283833985369283
-1.9888338495156344,0.1890016831198784
-1.3875232651603477,-1.5353779515303954
-1.0863871756620724,0.6273171780426892
-1.173345964578426,0.8870926960744829
-1.7596042587437142,-1.6283055576139507
-2.0444870693110127,-0.16877521077068175
-1.2900246662622439,-1.5574889974603825
-2.8001563381034136,0.03596470863525168
-2.510367469200283,0.06952005341154814
-3.347429665393271,-1.0952608222659537
-3.8942816835010587,-1.0053291924269534
-4.361915469584712,-0.3381298951164387
-3.0931885009905695,-1.8687483060197583
-2.504771234886589,-2.5644844133033744
-3.206426992922656,-3.0800763453758475
-3.2016049013433507,-1.6165893596350918
-3.160637030922084,-1.6194252550488437
-3.5137470853101846,0.043025714701751816
-3.7082635277044704,-1.5326945658399718
-4.703796645004173,-0.9618775235168455
-2.8483458507210164,-2.4856097798761243
-2.175052064643565,-1.979867446699253
-4.052334784448549,-1.381048829497475
-2.7714653111301275,-1.237513563687449
-2.553360824515761,-2.426366895631071
-2.732987482488281,-2.4662258414759943
-4.027278354014131,-1.178540719530621
-3.3539091831598618,-2.669342054140543
-2.755392091934114,-2.087190358536425
-3.563554498207024,-0.3997826373375357
-3.001958326176574,-3.0607536934235933
-2.7815756585199543,-2.0406175410534253
-3.0677895788378464,-1.021607068516162
-3.835881868175518,-1.3911514208233926
-3.5891771651695854,-1.9284002906664865
-3.2065073584613617,-1.734923140339282
-2.7328253802570477,-1.8552995735228468
-3.234434735250764,-1.1820525364203391
-2.8388907766003655,-2.8222682183324563
-3.605533471829261,-1.748903820178667
-2.0170735294579805,-2.584583712575141
-2.684445805479496,-1.607477939996825
-3.1328949621475637,-0.6007120372224137
-2.2489415697313864,-1.5789957652246531
2.8534225991225735,-0.6655249622052644
1.3984645997941978,-1.4142926817282673
2.9987262225820936,-1.3271905096667898
2.5113750571306896,-0.7594426697515319
2.768717446744218,-2.019917739496985
3.011895994470677,-1.0150979739312591
2.3138314741531434,0.33111585996259063
2.031224524807588,-0.9787987673853671
2.0465590594434553,-0.4639835584300076
2.1822527529658773,-0.5275984557159356
1.625999151243641,-1.3339859758822477
0.38921837265984877,-0.9043329832606678
0.41625296013538715,-1.6344011257390905
1.9851971197037823,-1.3542335180049565
1.547891976026021,-0.6645636931617591
2.149191666335728,-1.0272818956425567
2.1144690625742104,-1.101264980048584
2.8111141047997896,-0.7003894914070218
2.877183792448954,-0.4668437070366246
2.5022865504495826,-0.8475635142900779
1.2069827246061402,-1.3179845632747083
2.4537794733416325,0.3298083324833067
2.5499112142757703,-0.3467111627208275
2.056145690552706,-1.0768561983869605
1.9743606896172097,-0.3740720165555546
1.4586786301159922,-1.2550608921486301
2.548213777689666,-0.4578634247315326
1.314782997460886,-0.5676833849079387
0.3026601759319996,-2.0888751818559834
1.24843399090187,-1.9667978753298585
3.196949473864003,-1.1116661103308396
2.79776736031078,-0.6278738581690234
2.4728647170519764,-0.9018532704071682
2.27639904046394,-1.469961119420987
2.482903326990809,-0.4515301460004942
